time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-3.73618653318,-0.83794708877,19.7890628168,6.12514302378,0.322948189796,0.0,-4.26214047127,-1.33480032577,5.52337314134,-0.171404590106,0.139855877826,0.0,499.1440165464898,497.0275708232039,499.9630117254312,499.1347303667006
3.3000000000000025,-3.9994146546,-0.921489720305,20.1241690118,6.11465422771,0.331618045067,0.0,-4.51270571744,-1.45078059134,5.6449879624,-0.182678898481,0.152449431114,0.0,498.6716026132699,499.6077561754637,499.3687159511594,498.5195620663913
3.3600000000000025,-4.27685293271,-1.01169766231,20.4635077455,6.1038010046,0.340536705957,0.0,-4.73591103624,-1.5569474082,5.6650159119,-0.177529531278,0.139687332973,0.0,472.1593635048984,471.1927521241525,470.86069400768145,471.2293659287657
3.4200000000000026,-4.56733679852,-1.10819120467,20.8024673246,6.09269081783,0.348920005994,0.0,-4.94754224854,-1.6602546469,5.63266655516,-0.20831653756,0.139790169123,0.0,456.66802253334754,456.69378218994024,458.66148394310846,456.17584667745615
3.4800000000000026,-4.86951713612,-1.21044974021,21.1362395969,6.08029250949,0.357426101814,0.0,-5.12590219615,-1.74917105234,5.49276383573,-0.203482708729,0.145452812257,0.0,421.82493311978254,422.3336423632133,421.80462246241143,422.1775190014301
3.5400000000000027,-5.18470421285,-1.31937071273,21.46715549,6.06809534829,0.366035965549,0.0,-5.38090271505,-1.8823751971,5.53605858989,-0.202896179311,0.139274302537,0.0,484.6020410261587,484.1546089898015,485.3435449039995,485.3508511533699
3.6000000000000028,-5.5149688695,-1.43626463087,21.7994746126,6.05657493927,0.374455326757,0.0,-5.62848881063,-2.01485721452,5.53974674885,-0.176197372299,0.14233883951,0.0,476.103225710399,476.354546245029,474.424262372464,476.4363539373271
3.660000000000003,-5.85733835218,-1.55960699378,22.1246408813,6.04600497541,0.382858164761,0.0,-5.78472318492,-2.09721067249,5.29937584473,-0.176103614042,0.135023991686,0.0,391.82872891058395,391.16895701806527,392.5224376079041,392.4967441068825
3.720000000000003,-6.21113097003,-1.68911720633,22.4399181586,6.03506453278,0.39041473054,0.0,-6.00901635924,-2.22043621472,5.20894785778,-0.19925924431,0.0933009394369,0.0,448.9018785288959,445.51566228522125,448.43213769343663,446.51405124320627
3.780000000000003,-6.57915484795,-1.826549796,22.7511195062,6.02321831784,0.39580999086,0.0,-6.2588545192,-2.3613829283,5.16319608808,-0.194026268031,0.0821256367001,0.0,464.8204013744263,463.94988151702853,465.0622282325209,465.4358297567109
